date,origin,destination,commodity,vessel_type,cargo_tonnes,bdi,vlsfo_usd_per_tonne,coal_price_usd_per_mt,iron_ore_price_usd_per_dmt,wind_kmh,wave_height_m,cyclone_risk,weather_delay_days,current_freight_usd_per_tonne,next_month_freight_usd_per_tonne,trajectory_id,data_origin,synthetic_generation_method
2031-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,52.2264,3.8,2.0,3.5,10.287590184122594,10.91736496947632,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.91736496947632,11.86084012835256,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,11.86084012835256,10.1078634592358,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,10.1078634592358,9.751961450346073,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,9.751961450346073,8.973842477354445,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,8.973842477354445,10.826548571580654,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,10.826548571580654,9.489194859403165,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,50.004000000000005,3.7,2.0,3.0,9.489194859403165,10.35371974300695,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,19.446,1.1,1.0,0.0,10.35371974300695,11.037560856035016,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.037560856035016,11.14464364463739,SYN0401,synthetic,regression_residual_bootstrap_v2
2031-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,11.14464364463739,11.505362581867697,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.505362581867697,11.645253161097418,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,11.645253161097418,10.741954459794862,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,10.741954459794862,11.312691149186634,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.312691149186634,9.626094818343333,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,9.626094818343333,8.97529632105899,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,8.97529632105899,10.462588896317698,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,10.462588896317698,10.910306618867551,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.910306618867551,9.457476507427208,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,9.457476507427208,11.551217403420443,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,11.551217403420443,9.37707746107038,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,9.37707746107038,8.961892950392144,SYN0401,synthetic,regression_residual_bootstrap_v2
2032-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,8.961892950392144,10.595784526326412,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.595784526326412,9.688946756579103,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,9.688946756579103,11.083395594240987,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,11.083395594240987,11.459414506646617,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.459414506646617,11.557824351993984,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.557824351993984,10.070768814884708,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,52.2264,3.8,2.0,3.5,10.070768814884708,11.864603781155571,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,36.6696,2.6,5.0,2.5,11.864603781155571,11.504410457354211,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.504410457354211,11.434106495997495,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.434106495997495,11.337448590008018,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,11.337448590008018,11.661234577002405,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,11.661234577002405,10.328586380877855,SYN0401,synthetic,regression_residual_bootstrap_v2
2033-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,10.328586380877855,9.39079067244087,SYN0401,synthetic,regression_residual_bootstrap_v2
2034-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,9.39079067244087,11.117670629003047,SYN0401,synthetic,regression_residual_bootstrap_v2
2034-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,11.117670629003047,9.709156973919203,SYN0401,synthetic,regression_residual_bootstrap_v2
2034-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,10.1,10.863375387826885,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.863375387826885,12.139137614350146,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,36.6696,2.6,5.0,2.5,12.139137614350146,9.784779999119044,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.784779999119044,11.174149770655923,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,11.174149770655923,11.612033532515598,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,11.612033532515598,11.282996464552877,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,11.282996464552877,11.29105768598398,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.29105768598398,9.382479441688174,SYN0402,synthetic,regression_residual_bootstrap_v2
2034-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,9.382479441688174,11.420888047288162,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,11.420888047288162,9.599200317752274,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.599200317752274,10.651290045297923,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.651290045297923,11.999889573890112,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,36.6696,2.6,5.0,2.5,11.999889573890112,9.857540532269194,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,9.857540532269194,10.805047401503247,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,10.805047401503247,10.254329714604317,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,10.254329714604317,9.550287897409982,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,9.550287897409982,11.077392108886004,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.077392108886004,9.51283483819329,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.51283483819329,8.996889166271988,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,8.996889166271988,9.248678170611628,SYN0402,synthetic,regression_residual_bootstrap_v2
2035-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,9.248678170611628,10.892822266864027,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,10.892822266864027,11.586910450921533,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,11.586910450921533,10.185246674537156,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,10.185246674537156,9.485145129046511,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,9.485145129046511,9.018477442279778,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.018477442279778,10.55618350467975,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,10.55618350467975,9.638556560845268,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,9.638556560845268,10.122639798652195,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,10.122639798652195,9.224121671535803,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.224121671535803,8.904739837840477,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,50.004000000000005,3.7,2.0,3.0,8.904739837840477,10.578638592560912,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.578638592560912,9.952469159887109,SYN0402,synthetic,regression_residual_bootstrap_v2
2036-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,9.952469159887109,11.745825451923546,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,36.6696,2.6,5.0,2.5,11.745825451923546,11.383327891481692,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.383327891481692,11.401002424947533,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,11.401002424947533,11.630825282827807,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.630825282827807,11.610243810648521,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,11.610243810648521,10.078570582893821,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,52.2264,3.8,2.0,3.5,10.078570582893821,10.968600497875686,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,10.968600497875686,10.760999893458079,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,19.446,1.1,1.0,0.0,10.760999893458079,11.040430350793402,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,11.040430350793402,11.098894771601252,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,11.098894771601252,11.256419510056245,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,11.256419510056245,9.94432175754471,SYN0402,synthetic,regression_residual_bootstrap_v2
2037-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,9.94432175754471,10.323980778392059,SYN0402,synthetic,regression_residual_bootstrap_v2
2038-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,10.323980778392059,9.245963945588649,SYN0402,synthetic,regression_residual_bootstrap_v2
2038-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.245963945588649,10.939856793859873,SYN0402,synthetic,regression_residual_bootstrap_v2
2038-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,10.939856793859873,11.208739347483998,SYN0402,synthetic,regression_residual_bootstrap_v2
2038-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,11.208739347483998,11.362581510200531,SYN0402,synthetic,regression_residual_bootstrap_v2
2038-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.9,11.746711567267255,SYN0403,synthetic,regression_residual_bootstrap_v2
2038-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,11.746711567267255,10.302891052299012,SYN0403,synthetic,regression_residual_bootstrap_v2
2038-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,10.302891052299012,9.30695334689799,SYN0403,synthetic,regression_residual_bootstrap_v2
2038-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,9.30695334689799,10.913088178541164,SYN0403,synthetic,regression_residual_bootstrap_v2
2038-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,10.913088178541164,10.192146027267572,SYN0403,synthetic,regression_residual_bootstrap_v2
2038-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,10.192146027267572,10.984394886756142,SYN0403,synthetic,regression_residual_bootstrap_v2
2038-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,10.984394886756142,11.880389850409943,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,11.880389850409943,10.795189785521597,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,10.795189785521597,11.397840921412412,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,11.397840921412412,11.422882345265919,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,11.422882345265919,10.630081079152431,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,10.630081079152431,9.460182373722496,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,9.460182373722496,10.597410755032772,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,10.597410755032772,10.952793589396697,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,10.952793589396697,9.420952722045763,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.420952722045763,10.659661204440614,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.659661204440614,10.112646001978389,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,10.112646001978389,10.120769673566878,SYN0403,synthetic,regression_residual_bootstrap_v2
2039-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,10.120769673566878,9.225848107597553,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.225848107597553,10.584415287394322,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,10.584415287394322,11.348230303832453,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.348230303832453,11.577374808763892,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.577374808763892,10.06815062920187,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,52.2264,3.8,2.0,3.5,10.06815062920187,10.860445188760561,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,10.860445188760561,11.504549166753561,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,11.504549166753561,10.854599083662837,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,19.446,1.1,1.0,0.0,10.854599083662837,11.027878444320926,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,11.027878444320926,10.350789873194117,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,21.853600000000004,1.2,2.0,0.5,10.350789873194117,9.579225944986922,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,9.579225944986922,10.991986599176613,SYN0403,synthetic,regression_residual_bootstrap_v2
2040-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,10.991986599176613,11.367259728566452,SYN0403,synthetic,regression_residual_bootstrap_v2
2041-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,11.367259728566452,10.393426839994065,SYN0403,synthetic,regression_residual_bootstrap_v2
2041-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,10.393426839994065,9.908028051998219,SYN0403,synthetic,regression_residual_bootstrap_v2
2041-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,9.908028051998219,10.805783803426351,SYN0403,synthetic,regression_residual_bootstrap_v2
2041-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,10.805783803426351,11.02216401434254,SYN0403,synthetic,regression_residual_bootstrap_v2
2041-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,11.02216401434254,9.857262799504564,SYN0403,synthetic,regression_residual_bootstrap_v2
